,Parameter,REGION,MODE_OF_OPERATION,TECHNOLOGY,FUEL,EMISSION,YEAR,TIMESLICE,VALUE
2318,AccumulatedNewCapacity,CR,,TRYTKHYD,,,2047.0,,2.038
2319,AccumulatedNewCapacity,CR,,TRYTKHYD,,,2048.0,,2.1311
2320,AccumulatedNewCapacity,CR,,TRYTKHYD,,,2049.0,,2.226
2321,AccumulatedNewCapacity,CR,,TRYTKHYD,,,2050.0,,2.3231
2322,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2023.0,,0.0126999999999999
2323,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2024.0,,0.0263
2324,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2025.0,,0.0405999999999999
2325,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2026.0,,0.0557
2326,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2027.0,,0.0717
2327,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2028.0,,0.0888
2328,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2029.0,,0.1069
2329,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2030.0,,0.1262
2330,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2031.0,,0.1303
2331,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2032.0,,0.1303
2332,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2033.0,,0.1303
2333,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2034.0,,0.1303
2334,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2035.0,,0.1303
2335,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2036.0,,0.1303
2336,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2037.0,,0.1303
2337,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2038.0,,0.1303
2338,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2039.0,,0.1303
2339,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2040.0,,0.1303
2340,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2041.0,,0.1303
2341,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2042.0,,0.1303
2342,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2043.0,,0.1176
2343,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2044.0,,0.104
2344,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2045.0,,0.0897
2345,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2046.0,,0.0746
2346,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2047.0,,0.0585999999999999
2347,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2048.0,,0.0414999999999999
2348,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2049.0,,0.0234
2349,AccumulatedNewCapacity,CR,,TRYTKPHD,,,2050.0,,0.0040999999999999
2350,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2020.0,,0.0204999999999997
2351,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2021.0,,0.2227999999999998
2352,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2022.0,,0.4242000000000001
2353,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2023.0,,0.4878999999999997
2354,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2024.0,,0.5462000000000002
2355,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2025.0,,0.5998000000000001
2356,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2026.0,,0.6484
2357,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2027.0,,0.6915
2358,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2028.0,,0.7286999999999999
2359,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2029.0,,0.7595000000000001
2360,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2030.0,,0.7834999999999999
2361,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2031.0,,0.7999
2362,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2032.0,,0.8083
2363,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2033.0,,0.8083
2364,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2034.0,,0.8083
2365,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2035.0,,0.8083
2366,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2036.0,,0.8083
2367,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2037.0,,0.8083
2368,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2038.0,,0.7878000000000002
2369,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2039.0,,0.5855000000000001
2370,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2040.0,,0.3840999999999998
2371,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2041.0,,0.3204000000000002
2372,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2042.0,,0.2620999999999997
2373,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2043.0,,0.2084999999999999
2374,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2044.0,,0.1598999999999999
2375,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2045.0,,0.1168
2376,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2046.0,,0.0796000000000001
2377,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2047.0,,0.0487999999999998
2378,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2048.0,,0.0248
2379,AccumulatedNewCapacity,CR,,TRYLFDSL,,,2049.0,,0.0083999999999999
2380,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2019.0,,0.2681000000000002
2381,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2020.0,,0.2916
2382,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2021.0,,0.4099000000000003
2383,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2022.0,,0.5272999999999997
2384,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2023.0,,0.6224
2385,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2024.0,,0.7147000000000001
2386,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2025.0,,0.8074129032258069
2387,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2026.0,,0.9284000000000004
2388,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2027.0,,1.0783999999999998
2389,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2028.0,,1.235540860215055
2390,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2029.0,,1.392405376344087
2391,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2030.0,,1.5484
2392,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2031.0,,1.8482
2393,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2032.0,,2.1452
2394,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2033.0,,2.4267
2395,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2034.0,,2.664
2396,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2035.0,,2.8276
2397,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2036.0,,2.8824999999999994
2398,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2037.0,,2.6143999999999994
2399,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2038.0,,2.590899999999999
2400,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2039.0,,2.472599999999999
2401,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2040.0,,2.3551999999999995
2402,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2041.0,,2.2601
2403,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2042.0,,2.1678
2404,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2043.0,,2.075087096774193
2405,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2044.0,,1.9540999999999995
2406,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2045.0,,1.8041
2407,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2046.0,,1.9406999999999988
2408,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2047.0,,2.1574
2409,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2048.0,,2.248438327431144
2410,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2049.0,,2.247746652452763
2411,AccumulatedNewCapacity,CR,,TRYLFGSL,,,2050.0,,2.3762111219427053
2412,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2023.0,,0.0923999999999999
2413,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2024.0,,0.1902
2414,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2025.0,,0.2938999999999999
2415,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2026.0,,0.4038999999999999
2416,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2027.0,,0.5224999999999999
2417,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2028.0,,0.6441999999999999
2418,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2029.0,,0.7757
2419,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2030.0,,0.9155
2420,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2031.0,,0.9155
2421,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2032.0,,0.9155
2422,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2033.0,,0.9155
2423,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2034.0,,0.9155
2424,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2035.0,,0.9155
2425,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2036.0,,0.9155
2426,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2037.0,,0.9155
2427,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2038.0,,0.9155
2428,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2039.0,,0.9155
2429,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2040.0,,0.9155
2430,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2041.0,,0.8230999999999999
2431,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2042.0,,0.7253
2432,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2043.0,,0.6215999999999999
2433,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2044.0,,0.5116
2434,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2045.0,,0.393
2435,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2046.0,,0.2712999999999999
2436,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2047.0,,0.1398
2437,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2048.0,,0.1466616725688577
2438,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2049.0,,0.251653347547236
2439,AccumulatedNewCapacity,CR,,TRYLFLPG,,,2050.0,,0.3148888780572944
2440,AccumulatedNewCapacity,CR,,TRYLFELE,,,2023.0,,0.0005
2441,AccumulatedNewCapacity,CR,,TRYLFELE,,,2024.0,,0.001
2442,AccumulatedNewCapacity,CR,,TRYLFELE,,,2025.0,,0.0016999999999999
2443,AccumulatedNewCapacity,CR,,TRYLFELE,,,2026.0,,0.003
2444,AccumulatedNewCapacity,CR,,TRYLFELE,,,2027.0,,0.0054999999999999
2445,AccumulatedNewCapacity,CR,,TRYLFELE,,,2028.0,,0.0097
2446,AccumulatedNewCapacity,CR,,TRYLFELE,,,2029.0,,0.0173999999999999
2447,AccumulatedNewCapacity,CR,,TRYLFELE,,,2030.0,,0.0310999999999999
2448,AccumulatedNewCapacity,CR,,TRYLFELE,,,2031.0,,0.0553999999999999
2449,AccumulatedNewCapacity,CR,,TRYLFELE,,,2032.0,,0.0981999999999999
2450,AccumulatedNewCapacity,CR,,TRYLFELE,,,2033.0,,0.1729
2451,AccumulatedNewCapacity,CR,,TRYLFELE,,,2034.0,,0.3000999999999999
2452,AccumulatedNewCapacity,CR,,TRYLFELE,,,2035.0,,0.51
2453,AccumulatedNewCapacity,CR,,TRYLFELE,,,2036.0,,0.8377
2454,AccumulatedNewCapacity,CR,,TRYLFELE,,,2037.0,,1.3097000000000016
2455,AccumulatedNewCapacity,CR,,TRYLFELE,,,2038.0,,1.9005
2456,AccumulatedNewCapacity,CR,,TRYLFELE,,,2039.0,,2.592
2457,AccumulatedNewCapacity,CR,,TRYLFELE,,,2040.0,,3.2861
2458,AccumulatedNewCapacity,CR,,TRYLFELE,,,2041.0,,3.9117
2459,AccumulatedNewCapacity,CR,,TRYLFELE,,,2042.0,,4.438
2460,AccumulatedNewCapacity,CR,,TRYLFELE,,,2043.0,,4.8714
2461,AccumulatedNewCapacity,CR,,TRYLFELE,,,2044.0,,5.235
2462,AccumulatedNewCapacity,CR,,TRYLFELE,,,2045.0,,5.572000000000001
2463,AccumulatedNewCapacity,CR,,TRYLFELE,,,2046.0,,5.9176
2464,AccumulatedNewCapacity,CR,,TRYLFELE,,,2047.0,,6.2041
2465,AccumulatedNewCapacity,CR,,TRYLFELE,,,2048.0,,6.4898
2466,AccumulatedNewCapacity,CR,,TRYLFELE,,,2049.0,,6.7811
2467,AccumulatedNewCapacity,CR,,TRYLFELE,,,2050.0,,6.9982
2468,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2023.0,,0.0231999999999999
2469,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2024.0,,0.0476999999999999
2470,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2025.0,,0.0738
2471,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2026.0,,0.1013
2472,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2027.0,,0.1013
2473,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2028.0,,0.1013
2474,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2029.0,,0.1013
2475,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2030.0,,0.1013
2476,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2031.0,,0.1013
2477,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2032.0,,0.1013
2478,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2033.0,,0.1013
2479,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2034.0,,0.1013
2480,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2035.0,,0.1013
2481,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2036.0,,0.1013
2482,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2037.0,,0.1013
2483,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2038.0,,0.1013
2484,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2039.0,,0.1013
2485,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2040.0,,0.1013
2486,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2041.0,,0.0781
2487,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2042.0,,0.0536
2488,AccumulatedNewCapacity,CR,,TRYLFPHG,,,2043.0,,0.0274999999999999
2489,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2023.0,,0.0231999999999999
2490,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2024.0,,0.0476999999999999
2491,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2025.0,,0.0738
2492,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2026.0,,0.0738
2493,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2027.0,,0.0738
2494,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2028.0,,0.0738
2495,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2029.0,,0.0738
2496,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2030.0,,0.0738
2497,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2031.0,,0.0738
2498,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2032.0,,0.0738
2499,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2033.0,,0.0738
2500,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2034.0,,0.0738
2501,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2035.0,,0.0738
2502,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2036.0,,0.0738
2503,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2037.0,,0.0738
2504,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2038.0,,0.0738
2505,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2039.0,,0.0738
2506,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2040.0,,0.0738
2507,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2041.0,,0.0506
2508,AccumulatedNewCapacity,CR,,TRYLFPHD,,,2042.0,,0.0261
2509,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2018.0,,4.8904
2510,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2019.0,,4.9934
2511,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2020.0,,4.9934
2512,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2021.0,,4.9934
2513,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2022.0,,5.0466
2514,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2023.0,,5.0762
2515,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2024.0,,5.1202
2516,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2025.0,,5.1602
2517,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2026.0,,5.1957
2518,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2027.0,,5.2259
2519,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2028.0,,5.2509
2520,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2029.0,,5.2708
2521,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2030.0,,5.2863
2522,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2031.0,,5.2979
2523,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2032.0,,5.3055
2524,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2033.0,,5.3075
2525,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2034.0,,5.3494
2526,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2035.0,,5.4236
2527,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2036.0,,5.5113
2528,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2037.0,,5.5795
2529,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2038.0,,5.5981
2530,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2039.0,,5.5981
2531,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2040.0,,5.5981
2532,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2041.0,,5.5981
2533,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2042.0,,5.5981
2534,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2043.0,,5.5981
2535,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2044.0,,5.5981
2536,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2045.0,,5.5981
2537,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2046.0,,5.5981
2538,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2047.0,,5.5981
2539,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2048.0,,5.5981
2540,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2049.0,,5.5981
2541,AccumulatedNewCapacity,CR,,Techs_SUVMIV,,,2050.0,,5.5981
2542,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2018.0,,9.6978
2543,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2019.0,,9.902
2544,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2020.0,,9.902
2545,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2021.0,,9.902
2546,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2022.0,,10.0074
2547,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2023.0,,10.0661
2548,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2024.0,,10.1535
2549,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2025.0,,10.2329
2550,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2026.0,,10.3032
2551,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2027.0,,10.3634
2552,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2028.0,,10.4127
2553,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2029.0,,10.4521
2554,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2030.0,,10.4828
2555,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2031.0,,10.5058
2556,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2032.0,,10.5211
2557,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2033.0,,10.5248
2558,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2034.0,,10.608
2559,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2035.0,,10.7553
2560,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2036.0,,10.929
2561,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2037.0,,11.0643
2562,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2038.0,,11.1011
2563,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2039.0,,11.1011
2564,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2040.0,,11.1011
2565,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2041.0,,11.1011
2566,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2042.0,,11.1011
2567,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2043.0,,11.1011
2568,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2044.0,,11.1011
2569,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2045.0,,11.1011
2570,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2046.0,,11.1011
2571,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2047.0,,11.1011
2572,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2048.0,,11.1011
2573,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2049.0,,11.1011
2574,AccumulatedNewCapacity,CR,,Techs_Sedan,,,2050.0,,11.1011
2575,AccumulatedNewCapacity,CR,,Techs_Motos,,,2018.0,,3.3049
2576,AccumulatedNewCapacity,CR,,Techs_Motos,,,2019.0,,3.3745
2577,AccumulatedNewCapacity,CR,,Techs_Motos,,,2020.0,,3.3745
2578,AccumulatedNewCapacity,CR,,Techs_Motos,,,2021.0,,3.3745
2579,AccumulatedNewCapacity,CR,,Techs_Motos,,,2022.0,,3.3766
2580,AccumulatedNewCapacity,CR,,Techs_Motos,,,2023.0,,3.4508
2581,AccumulatedNewCapacity,CR,,Techs_Motos,,,2024.0,,3.5356
2582,AccumulatedNewCapacity,CR,,Techs_Motos,,,2025.0,,3.6184
2583,AccumulatedNewCapacity,CR,,Techs_Motos,,,2026.0,,3.699
2584,AccumulatedNewCapacity,CR,,Techs_Motos,,,2027.0,,3.7765
2585,AccumulatedNewCapacity,CR,,Techs_Motos,,,2028.0,,3.8508
2586,AccumulatedNewCapacity,CR,,Techs_Motos,,,2029.0,,3.9218
2587,AccumulatedNewCapacity,CR,,Techs_Motos,,,2030.0,,3.9898
2588,AccumulatedNewCapacity,CR,,Techs_Motos,,,2031.0,,4.0553
2589,AccumulatedNewCapacity,CR,,Techs_Motos,,,2032.0,,4.118
2590,AccumulatedNewCapacity,CR,,Techs_Motos,,,2033.0,,4.1763
2591,AccumulatedNewCapacity,CR,,Techs_Motos,,,2034.0,,4.2666
2592,AccumulatedNewCapacity,CR,,Techs_Motos,,,2035.0,,4.3839
2593,AccumulatedNewCapacity,CR,,Techs_Motos,,,2036.0,,4.5138
2594,AccumulatedNewCapacity,CR,,Techs_Motos,,,2037.0,,4.6294
2595,AccumulatedNewCapacity,CR,,Techs_Motos,,,2038.0,,4.7047
2596,AccumulatedNewCapacity,CR,,Techs_Motos,,,2039.0,,4.7324
2597,AccumulatedNewCapacity,CR,,Techs_Motos,,,2040.0,,4.7324
2598,AccumulatedNewCapacity,CR,,Techs_Motos,,,2041.0,,4.7324
2599,AccumulatedNewCapacity,CR,,Techs_Motos,,,2042.0,,4.7324
2600,AccumulatedNewCapacity,CR,,Techs_Motos,,,2043.0,,4.7324
2601,AccumulatedNewCapacity,CR,,Techs_Motos,,,2044.0,,4.7324
2602,AccumulatedNewCapacity,CR,,Techs_Motos,,,2045.0,,4.7324
2603,AccumulatedNewCapacity,CR,,Techs_Motos,,,2046.0,,4.7324
2604,AccumulatedNewCapacity,CR,,Techs_Motos,,,2047.0,,4.7324
2605,AccumulatedNewCapacity,CR,,Techs_Motos,,,2048.0,,4.7324
2606,AccumulatedNewCapacity,CR,,Techs_Motos,,,2049.0,,4.7324
2607,AccumulatedNewCapacity,CR,,Techs_Motos,,,2050.0,,4.7324
2608,AccumulatedNewCapacity,CR,,Techs_Buses,,,2018.0,,0.4395
2609,AccumulatedNewCapacity,CR,,Techs_Buses,,,2019.0,,0.4486999999999999
2610,AccumulatedNewCapacity,CR,,Techs_Buses,,,2020.0,,0.4486999999999999
2611,AccumulatedNewCapacity,CR,,Techs_Buses,,,2021.0,,0.4486999999999999
2612,AccumulatedNewCapacity,CR,,Techs_Buses,,,2022.0,,0.4535
2613,AccumulatedNewCapacity,CR,,Techs_Buses,,,2023.0,,0.4623999999999999
2614,AccumulatedNewCapacity,CR,,Techs_Buses,,,2024.0,,0.4708
2615,AccumulatedNewCapacity,CR,,Techs_Buses,,,2025.0,,0.4796
2616,AccumulatedNewCapacity,CR,,Techs_Buses,,,2026.0,,0.4796
2617,AccumulatedNewCapacity,CR,,Techs_Buses,,,2027.0,,0.4796
2618,AccumulatedNewCapacity,CR,,Techs_Buses,,,2028.0,,0.4796
2619,AccumulatedNewCapacity,CR,,Techs_Buses,,,2029.0,,0.4796
2620,AccumulatedNewCapacity,CR,,Techs_Buses,,,2030.0,,0.4796
2621,AccumulatedNewCapacity,CR,,Techs_Buses,,,2031.0,,0.4796
2622,AccumulatedNewCapacity,CR,,Techs_Buses,,,2032.0,,0.4883
2623,AccumulatedNewCapacity,CR,,Techs_Buses,,,2033.0,,0.5017
2624,AccumulatedNewCapacity,CR,,Techs_Buses,,,2034.0,,0.519
2625,AccumulatedNewCapacity,CR,,Techs_Buses,,,2035.0,,0.5426999999999998
2626,AccumulatedNewCapacity,CR,,Techs_Buses,,,2036.0,,0.5759999999999998
2627,AccumulatedNewCapacity,CR,,Techs_Buses,,,2037.0,,0.6214
2628,AccumulatedNewCapacity,CR,,Techs_Buses,,,2038.0,,0.678
2629,AccumulatedNewCapacity,CR,,Techs_Buses,,,2039.0,,0.7398
2630,AccumulatedNewCapacity,CR,,Techs_Buses,,,2040.0,,0.7983
2631,AccumulatedNewCapacity,CR,,Techs_Buses,,,2041.0,,0.8468999999999999
2632,AccumulatedNewCapacity,CR,,Techs_Buses,,,2042.0,,0.8841
2633,AccumulatedNewCapacity,CR,,Techs_Buses,,,2043.0,,0.9117
2634,AccumulatedNewCapacity,CR,,Techs_Buses,,,2044.0,,0.9325
2635,AccumulatedNewCapacity,CR,,Techs_Buses,,,2045.0,,0.949
2636,AccumulatedNewCapacity,CR,,Techs_Buses,,,2046.0,,0.9626
2637,AccumulatedNewCapacity,CR,,Techs_Buses,,,2047.0,,0.9745
2638,AccumulatedNewCapacity,CR,,Techs_Buses,,,2048.0,,0.9853
2639,AccumulatedNewCapacity,CR,,Techs_Buses,,,2049.0,,0.9954
2640,AccumulatedNewCapacity,CR,,Techs_Buses,,,2050.0,,1.0047
2641,AccumulatedNewCapacity,CR,,Techs_Microbuses,,,2018.0,,0.4042999999999999
2642,AccumulatedNewCapacity,CR,,Techs_Microbuses,,,2019.0,,0.4129999999999999
