Strategy,Future.ID,Technology,Fuel,Fuel_Surname,Year,Age,Actor,Actor_Type,Owner,GorS,DAI,Customs,SC,VAT-Imports,Total Import Taxes,GE,Vehicle Purchase,Property Tax,IUC,VAT-Electricity,H2,VKT,Energy Sales and Purchases,Investments and FOM,Variable Costs,Service Sales,Service Purchases,Investments,FOM,DAI Disc,Customs Disc,SC Disc,VAT-Imports Disc,Total Import Taxes Disc,GE Disc,Vehicle Purchase Disc,Property Tax Disc,IUC Disc,VAT-Electricity Disc,H2 Disc,VKT Disc,Energy Sales and Purchases Disc,Investments and FOM Disc,Variable Costs Disc,Service Sales Disc,Service Purchases Disc,Investments Disc,FOM Disc,Energy Price,Energy Price wTax,Energy Tax,Service Price,U SC,U Total Import Taxes,U Market Price,U CIF,Q Imports,U VKT,Q Total,U Property Tax,FV,GDP
NDPUp0,0,,,,2037,,private_transport_owners,Type_4,Q2_Households,Spend,0.0,0.1122,3.0732,2.7127,5.8980999999999995,3.5362,23.5792,43.4666,26.3502,0.7078,0.0,0.0,54.8333,94.4426,0.0,0.0,0.0,16.3676,78.07500000000002,0.0,0.0444,1.2161,1.0735000000000001,2.3341,1.3994,9.3311,17.2013,10.4276,0.2801,0.0,0.0,21.6994,37.3741,0.0,0.0,0.0,6.4772,30.8969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101270.46917571285
NDPUp0,0,,,,2037,,private_transport_owners,Type_4,Q3_Households,Spend,0.0,0.3965,11.5989,8.4766,20.4719,10.6418,73.6809,93.75389999999999,42.2324,0.48419999999999996,0.0,0.0,82.8966,133.36339999999998,0.0,0.0,0.0,27.7391,105.62429999999998,0.0,0.1569,4.5901,3.3545,8.1015,4.2113,29.157999999999998,37.1015,16.712799999999998,0.1916,0.0,0.0,32.805,52.7765,0.0,0.0,0.0,10.977400000000001,41.7991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101270.46917571285
NDPUp0,0,,,,2037,,private_transport_owners,Type_4,Q4_Households,Spend,0.0,1.6017000000000001,47.7535,33.0347,82.38989999999998,40.9516,287.1479999999999,151.01210000000003,33.8476,5.3694,0.0,0.0,104.7568,431.5302,0.0,0.0,0.0,317.9751,113.55510000000001,0.0,0.6339,18.897699999999997,13.073,32.6046,16.206,113.63430000000001,59.760600000000004,13.3946,2.1248,0.0,0.0,41.455799999999996,170.77110000000002,0.0,0.0,0.0,125.8335,44.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101270.46917571285
NDPUp0,0,,,,2037,,private_transport_owners,Type_4,Q5_Households,Spend,0.0,9.4449,282.9466,191.83799999999997,484.2296,236.65699999999998,1667.5146,359.3013000000001,38.82040000000001,12.3832,0.0,0.0,167.27030000000002,1007.3462000000001,0.0,0.0,0.0,818.2347000000001,189.11150000000004,0.0,3.7377,111.9716,75.9169,191.62609999999998,93.6533,659.8921999999999,142.1879,15.3625,4.9005,0.0,0.0,66.19460000000001,398.6411999999999,0.0,0.0,0.0,323.8032,74.8379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101270.46917571285
NDPUp0,0,,,,2037,,public_transport_users,Type_5,Q1_Households,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.8458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.8559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101270.46917571285
NDPUp0,0,,,,2037,,public_transport_users,Type_5,Q2_Households,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.40969999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101270.46917571285
NDPUp0,0,,,,2037,,public_transport_users,Type_5,Q3_Households,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.7996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.39450000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101270.46917571285
NDPUp0,0,,,,2037,,public_transport_users,Type_5,Q4_Households,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.7745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101270.46917571285
NDPUp0,0,,,,2037,,public_transport_users,Type_5,Q5_Households,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.3544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101270.46917571285
NDPUp0,0,,,,2037,,special_transport_companies,Type_3,Businesses,Spend,0.393,0.8457,0.0037,11.154,12.396299999999998,0.0,96.9546,0.1985,14.1752,6.476100000000001,0.0,0.0,109.7352,186.0094,0.0,0.0,0.0,87.181,98.8284,0.1555,0.3347,0.0014,4.4141,4.9056,0.0,38.368300000000005,0.0786,5.6096,2.5627999999999997,0.0,0.0,43.4259,73.61030000000001,0.0,0.0,0.0,34.5005,39.1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101270.46917571285
NDPUp0,0,,,,2037,,taxi_industry,Type_3,Businesses,Gather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.5071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.01100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101270.46917571285
NDPUp0,0,,,,2037,,taxi_industry,Type_3,Businesses,Spend,0.0,0.0,0.0,0.0,0.0,11.7071,58.5357,0.2521,5.8054,1.6378,0.0,0.0,31.497099999999996,84.4561,0.0,0.0,0.0,49.483000000000004,34.973099999999995,0.0,0.0,0.0,0.0,0.0,4.6329,23.1646,0.09979999999999999,2.2973,0.6482,0.0,0.0,12.464299999999998,33.422200000000004,0.0,0.0,0.0,19.5821,13.840000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101270.46917571285
NDPUp0,0,,,,2038,,bus_companies,Type_3,Businesses,Gather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.3246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,bus_companies,Type_3,Businesses,Spend,12.0965,0.0,0.0,0.0,12.0965,0.0,335.66690000000006,0.15739999999999998,22.2844,11.1677,0.0,0.0,186.06419999999997,408.3326,0.0,0.0,0.0,305.1229,103.20960000000001,4.5591,0.0,0.0,0.0,4.5591,0.0,126.50939999999999,0.0594,8.3988,4.209,0.0,0.0,70.1258,153.8962,0.0,0.0,0.0,114.9976,38.898599999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,central_government,Type_1,Other,Gather,12.2223,40.0562,649.4860000000001,740.1042,1441.8685,0.0,0.0,1662.7092999999995,338.2016000000001,70.91399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6065000000000005,15.0966,244.78429999999997,278.9376,543.4252,0.0,0.0,626.6577999999998,127.46479999999998,26.7267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,central_government,Type_1,Other,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.149,0.0,0.0,0.0,0.0,163.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.4891,0.0,0.0,0.0,0.0,61.4891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,electricity_companies,Type_2,Businesses,Gather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.2309999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811.9071000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,electricity_companies,Type_2,Businesses,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.6359,0.0,0.0,0.0,1076.3146,546.3213999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611.5545999999999,0.0,0.0,0.0,405.6515,205.9028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,heavy_freight_companies,Type_4,Businesses,Spend,0.0,15.9087,0.0,260.584,276.4926,397.7167,2265.0763,0.7849999999999999,47.3403,9.4577,0.0,0.0,396.5386,2446.8554,0.0,0.0,0.0,1553.829,893.0264000000001,0.0,5.9958,0.0,98.2114,104.2072,149.8952,853.6834999999999,0.2959,17.8421,3.5645,0.0,0.0,149.4513,922.1940000000001,0.0,0.0,0.0,585.6218,336.5722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,hydrocarbon_companies,Type_2,Businesses,Gather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.5015999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.18999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,hydrocarbon_companies,Type_2,Businesses,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.5854,875.5294,0.0,0.0,5.2671,232.3184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.5434,329.97779999999995,0.0,0.0,1.9851,87.5583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,hydrogen_companies,Type_2,Businesses,Gather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.1354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,hydrogen_companies,Type_2,Businesses,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.5981,0.0,0.0,0.0,234.0271,47.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.1314,0.0,0.0,0.0,88.2023,17.929000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,light_truck_companies,Type_4,Businesses,Spend,0.0,7.8129,189.4764,152.6067,349.8959,195.3217,1326.5044,328.2627,83.74380000000001,11.6469,0.0,0.0,262.7322,1670.4879999999998,0.0,0.0,0.0,765.326,905.162,0.0,2.9446,71.4116,57.5159,131.8721,73.6147,499.9456,123.71879999999999,31.5622,4.3895,0.0,0.0,99.021,629.5894000000001,0.0,0.0,0.0,288.4433,341.14610000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,private_transport_owners,Type_4,Businesses,Spend,0.0,3.8478,115.0022,78.6276,197.4775,97.19539999999999,683.4543999999999,230.3904,41.731,7.1561,0.0,0.0,134.50340000000003,548.5837999999998,0.0,0.0,0.0,369.7339,178.85,0.0,1.4502000000000002,43.34310000000001,29.6338,74.42720000000001,36.6319,257.5866,86.8317,15.727900000000002,2.6972,0.0,0.0,50.6928,206.7554,0.0,0.0,0.0,139.3487,67.40660000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,private_transport_owners,Type_4,Q1_Households,Spend,0.0,0.1049,3.0378,2.2996999999999996,5.4425,2.9095,19.9898,14.3135,16.368,0.37589999999999996,0.0,0.0,34.1582,64.03370000000001,0.0,0.0,0.0,6.3618,57.6719,0.0,0.0396,1.145,0.8667,2.0512,1.0965,7.534,5.3946000000000005,6.1689,0.1416,0.0,0.0,12.873899999999999,24.1337,0.0,0.0,0.0,2.3977,21.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,private_transport_owners,Type_4,Q2_Households,Spend,0.0,0.1091,2.9934000000000003,2.6250999999999998,5.7277000000000005,3.4181,22.8184,48.2185,22.2763,0.6711,0.0,0.0,47.7073,94.3635,0.0,0.0,0.0,13.3452,81.01820000000001,0.0,0.0411,1.1282,0.9894000000000001,2.1587,1.2883,8.6,18.173000000000002,8.395700000000001,0.253,0.0,0.0,17.9804,35.5646,0.0,0.0,0.0,5.0297,30.534899999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,private_transport_owners,Type_4,Q3_Households,Spend,0.0,0.392,11.4811,8.3632,20.2363,10.492,72.696,98.41839999999999,33.9692,0.6657,0.0,0.0,70.0116,132.18,0.0,0.0,0.0,25.650500000000005,106.5295,0.0,0.1477,4.3271,3.152,7.6268,3.9543,27.3984,37.09279999999999,12.8027,0.2509,0.0,0.0,26.3868,49.8171,0.0,0.0,0.0,9.667300000000001,40.1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,private_transport_owners,Type_4,Q4_Households,Spend,0.0,1.5806000000000002,47.16530000000001,32.560199999999995,81.3061,40.3434,283.02340000000004,157.12910000000002,21.879199999999997,6.6591000000000005,0.0,0.0,93.01950000000001,427.51919999999996,0.0,0.0,0.0,328.1158,99.4035,0.0,0.5957,17.776,12.271600000000001,30.643400000000003,15.205000000000002,106.6686,59.22030000000001,8.245999999999999,2.5098000000000003,0.0,0.0,35.058099999999996,161.1275,0.0,0.0,0.0,123.66340000000001,37.464200000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,private_transport_owners,Type_4,Q5_Households,Spend,0.0,9.3567,280.329,190.0341,479.7197,234.423,1651.8351000000002,373.0918,30.700199999999995,13.0967,0.0,0.0,158.6135,927.6546000000001,0.0,0.0,0.0,735.7280999999999,191.92640000000003,0.0,3.5265,105.6531,71.6219,180.8014,88.3516,622.5592999999999,140.6144,11.5706,4.936000000000001,0.0,0.0,59.7799,349.6233,0.0,0.0,0.0,277.2882,72.33509999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,public_transport_users,Type_5,Q1_Households,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.2562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.3891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,public_transport_users,Type_5,Q2_Households,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.9696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.9647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,public_transport_users,Type_5,Q3_Households,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.8768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.2364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,public_transport_users,Type_5,Q4_Households,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.3016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.2356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,public_transport_users,Type_5,Q5_Households,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.9681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.11959999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,special_transport_companies,Type_3,Businesses,Spend,0.1258,0.9435000000000001,0.0009,12.403599999999999,13.473700000000001,0.0,107.81510000000002,0.20689999999999997,12.833900000000002,8.0061,0.0,0.0,121.83799999999998,187.39600000000002,0.0,0.0,0.0,88.313,99.083,0.0474,0.3555,0.0003,4.6748,5.078,0.0,40.63440000000001,0.078,4.837,3.0174,0.0,0.0,45.9195,70.62760000000002,0.0,0.0,0.0,33.2842,37.3433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,taxi_industry,Type_3,Businesses,Gather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.8484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2038,,taxi_industry,Type_3,Businesses,Spend,0.0,0.0,0.0,0.0,0.0,12.878,64.39040000000001,0.26860000000000006,5.0754,2.0111,0.0,0.0,32.2606,84.33120000000001,0.0,0.0,0.0,48.221000000000004,36.1102,0.0,0.0,0.0,0.0,0.0,4.853599999999999,24.268099999999997,0.1012,1.9129,0.7580999999999999,0.0,0.0,12.1586,31.7836,0.0,0.0,0.0,18.174,13.6097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104308.58325098423
NDPUp0,0,,,,2039,,bus_companies,Type_3,Businesses,Gather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028.4388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.1503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107437.84074851376
NDPUp0,0,,,,2039,,bus_companies,Type_3,Businesses,Spend,11.626999999999999,0.0,0.0,0.0,11.626999999999999,0.0,322.64000000000004,0.1685,19.4593,13.4094,0.0,0.0,201.11520000000002,424.5401,0.0,0.0,0.0,321.1994,103.3407,4.173400000000001,0.0,0.0,0.0,4.173400000000001,0.0,115.8092,0.0606,6.9848,4.8132,0.0,0.0,72.18870000000001,152.3854,0.0,0.0,0.0,115.29209999999999,37.093399999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107437.84074851376
NDPUp0,0,,,,2039,,central_government,Type_1,Other,Gather,11.710699999999997,37.8539,612.6347000000001,699.1605,1361.3597,0.0,0.0,1722.0378999999998,272.7266,79.9973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.203500000000001,13.5874,219.90060000000003,250.9583,488.6495999999999,0.0,0.0,618.1123999999998,97.8929,28.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107437.84074851376
NDPUp0,0,,,,2039,,central_government,Type_1,Other,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.149,0.0,0.0,0.0,0.0,163.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5611,0.0,0.0,0.0,0.0,58.5611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107437.84074851376
NDPUp0,0,,,,2039,,electricity_companies,Type_2,Businesses,Gather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2222.6572000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.8056999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107437.84074851376
NDPUp0,0,,,,2039,,electricity_companies,Type_2,Businesses,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.8635,0.0,0.0,0.0,1055.9035999999999,566.9598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.5145,0.0,0.0,0.0,379.00840000000005,203.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107437.84074851376
NDPUp0,0,,,,2039,,heavy_freight_companies,Type_4,Businesses,Spend,0.0,15.021,0.0,246.04469999999998,261.0657,375.52610000000004,2138.6962,0.8597999999999999,39.0357,10.556899999999999,0.0,0.0,401.21670000000006,2380.6533999999997,0.0,0.0,0.0,1508.7510000000002,871.9024000000001,0.0,5.3917,0.0,88.3158,93.7075,134.7922,767.6687,0.3087,14.011499999999998,3.7894,0.0,0.0,144.0135,854.5174,0.0,0.0,0.0,541.5546,312.9626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107437.84074851376
NDPUp0,0,,,,2039,,hydrocarbon_companies,Type_2,Businesses,Gather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.0228000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.3862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107437.84074851376
NDPUp0,0,,,,2039,,hydrocarbon_companies,Type_2,Businesses,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.6239,785.6077,0.0,0.0,165.477,212.14690000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.5453,281.9879,0.0,0.0,59.3967,76.1486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107437.84074851376
NDPUp0,0,,,,2039,,hydrogen_companies,Type_2,Businesses,Gather,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.23039999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.9467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107437.84074851376
NDPUp0,0,,,,2039,,hydrogen_companies,Type_2,Businesses,Spend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.59909999999996,0.0,0.0,0.0,228.45160000000004,55.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.7958,0.0,0.0,0.0,82.001,19.794800000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107437.84074851376
